symbol,date,from,to
CHT,2007-07-24,1,1.1
CHT,2006-08-08,1,1.02
TSM,2009-07-15,1,1.0029998
TSM,2009-07-15,1,1.0019999
TSM,2008-07-16,1,1.003025
TSM,2008-07-16,1,1.0020167
TSM,2007-06-08,1,1.0029995
TSM,2007-06-08,1,1.0019996
TSM,2006-06-20,1,1.0149951
TSM,2005-06-13,1,1.0499971
TSM,2004-06-14,100,114.0866889
PGC,2009-07-07,1,1.05
PGC,2004-09-29,100,110
PGC,2004-09-29,10,11
DINE,2009-07-07,3,1
ONEV,2009-06-16,20,1
COR,2009-06-16,1,2
COR,2005-12-29,1,2
CDE,2009-05-27,10,1
VLT,2009-05-25,5,1
SECT,2009-05-19,10,1
LYG,2009-05-06,1,1.025
HCM,2009-04-20,50,1
MYGN,2009-03-26,1,2
IDT,2009-02-25,3,1
VTEX,2009-02-24,100,1
MAUG,2009-02-05,25,1
VLGEA,2009-01-23,1,2
VLGEA,2007-04-27,1,2
BTO,2008-12-30,4,1
KF,2008-12-22,10,1
POCI,2008-12-11,25,1
ASPC,2008-11-05,100,1
ASPC,2005-07-14,10,1
BKE,2008-10-31,2,3
BKE,2007-01-16,2,3
SPUT,2008-10-27,50,1
SMB,2008-10-24,1,3
SCKT,2008-10-24,10,1
MLN,2008-10-24,1,5
GHM,2008-10-07,1,2
GHM,2008-01-03,4,5
GHM,2005-10-04,1,2
DXPE,2008-10-01,1,2
FMED,2008-09-25,1,5
ILMN,2008-09-23,1,2
USRT,2008-09-17,3,1
GTEC,2008-09-04,40,1
SYNA,2008-09-02,2,3
USAI,2008-08-21,2,1
USAI,2005-08-09,2,1
NVST,2008-08-19,10,1
NVST,2006-01-12,300,1
TWI,2008-08-18,4,5
UMC,2008-08-08,1,1.037
UMC,2008-08-08,1,1.008
UMC,2006-08-02,1,1.0051142
UMC,2005-08-02,1,1.1029261
ARTW,2008-07-31,1,2
CGIC,2008-07-30,5,1
SSMG,2008-07-25,5,1
SLV,2008-07-24,1,10
JPXN,2008-07-24,1,2
IYE,2008-07-24,1,3
IXC,2008-07-24,1,3
IWS,2008-07-24,1,3
ILF,2008-07-24,1,5
IGE,2008-07-24,1,3
IGE,2005-06-09,1,2
IEV,2008-07-24,1,2
FXI,2008-07-24,1,3
EZU,2008-07-24,1,2
EZA,2008-07-24,1,2
EPP,2008-07-24,1,3
EEM,2008-07-24,1,3
MZTI,2008-07-23,10000,1
BVN,2008-07-23,1,2
BVN,2003-11-18,1,2
AARD,2008-07-21,2,1
USFI,2008-07-18,25,1
FLR,2008-07-17,1,2
SSP,2008-07-16,3,1
CNXT,2008-06-30,10,1
DMXF,2008-06-27,1,2
VXF,2008-06-18,1,2
VWO,2008-06-18,1,2
VTI,2008-06-18,1,2
RDCM,2008-06-16,4,1
ERIC,2008-06-10,1,2
IPAR,2008-06-02,2,3
GEMI,2008-06-02,100.56648,1
UNP,2008-05-29,1,2
SU,2008-05-27,1,2
SKYY,2008-05-21,4,1
CLF,2008-05-16,1,2
CLF,2006-07-03,1,2
CLF,2005-01-03,1,2
PBR,2008-05-08,1,2
PBR,2007-07-02,1,2
BCHP,2008-05-08,1000,1
XCHG,2008-05-05,310,1
RBA,2008-04-28,1,3
RBA,2004-05-07,1,2
DLHC,2008-04-21,4,1
INTR,2008-04-09,200,1
IMTG,2008-04-09,10,1
WLTH,2008-04-07,1000,1
BFLY,2008-04-04,10,1
MDXG,2008-04-02,1,0.3234758
STLD,2008-03-31,1,2
STLD,2006-11-21,1,2
SQM,2008-03-31,1,10
SMXT,2008-03-28,4,1
COPA,2008-03-19,5,1
MITP,2008-03-04,20,1
EDEN,2008-02-25,3,1
EDEN,2006-04-19,3,1
WWD,2008-02-15,1,2
WWD,2006-02-15,1,3
SDA,2008-02-06,1,3.333333
PEG,2008-02-05,1,2
COWG,2008-01-31,1,18
MSI,2008-01-29,2,1
HVAC,2008-01-25,100,1
EMDV,2008-01-24,30,1
APGE,2008-01-08,50,1
RELX,2008-01-07,67,58
CMI,2008-01-03,1,2
CMI,2007-04-10,1,2
TWIN,2008-01-02,1,2
TWIN,2006-04-03,1,2
CAM,2007-12-31,1,2
CAM,2005-12-16,1,2
KMT,2007-12-19,1,2
IMNM,2007-12-19,1000,1
BWA,2007-12-18,1,2
BWA,2004-05-18,1,2
NEXA,2007-12-14,100,1
GLE,2007-12-05,7,1
IVZ,2007-12-04,2,1
DE,2007-12-04,1,2
PRTH,2007-11-30,3000,1
ACNB,2007-11-28,1,1.05
ACNB,2006-11-29,1,1.05
D,2007-11-20,1,2
CRS,2007-11-16,1,2
JAVA,2007-11-12,4,1
EPAC,2007-11-09,1,2
EPAC,2003-10-22,1,2
PASW,2007-10-30,3,1
EGHA,2007-10-26,1,100
DKS,2007-10-22,1,2
DKS,2004-04-06,1,2
AIMS,2007-10-19,750,1
CTSH,2007-10-17,1,2
CTSH,2003-04-02,1,3
TELA,2007-10-15,250,1
RAVI,2007-10-09,4000,1
TAP,2007-10-04,1,2
JCI,2007-10-03,1,3
JCI,2004-01-05,1,2
SLP,2007-10-02,1,2
SLP,2006-08-14,1,2
PH,2007-10-02,2,3
NOV,2007-10-01,1,2
CSCS,2007-10-01,1,52
AXON,2007-09-28,600,1
AXON,2004-11-30,1,2
AXON,2004-04-30,1,2
AXON,2004-02-11,2,3
AVLN,2007-09-25,3,1
CHY,2007-09-20,3,1
VALE,2007-09-13,1,2
VALE,2006-06-07,1,2
VALE,2004-09-07,1,3
KTWO,2007-09-10,10,1
CPHC,2007-09-06,50,1
EVI,2007-08-28,3,1
TXT,2007-08-27,1,2
JENA,2007-08-21,167,1
FFIV,2007-08-21,1,2
CTEX,2007-08-21,25,1
LTM,2007-08-16,1,5
MBND,2007-08-07,5,1
DIOD,2007-07-31,2,3
DIOD,2005-12-01,1,1.5
DIOD,2003-11-26,2,3
IOSP,2007-07-23,1,2
RMCF,2007-07-18,20,21
CMTV,2007-07-11,1,1.05
EME,2007-07-10,1,2
EME,2006-02-13,1,2
CXW,2007-07-09,1,2
CXW,2006-09-14,2,3
FMBH,2007-07-02,2,3
FMBH,2004-07-19,2,3
OMC,2007-06-26,1,2
SEIC,2007-06-22,1,2
WMS,2007-06-15,2,3
CROX,2007-06-15,1,2
TSLI,2007-06-14,1,8
TSBK,2007-06-06,1,2
CI,2007-06-05,1,3
NOVM,2007-06-04,100,1
MYCI,2007-06-04,5,1
NRG,2007-06-01,1,2
BTMD,2007-06-01,10,1
FMX,2007-05-31,1,3
IEX,2007-05-22,2,3
SLNG,2007-05-17,5,1
VIVO,2007-05-14,2,3
VIVO,2005-09-06,1,1.5
TECK,2007-05-11,1,2
LCNB,2007-05-11,1,2
ATR,2007-05-10,1,2
MPB,2007-05-07,1,1.05
MPB,2006-02-06,1,1.05
USSG,2007-04-18,100,1
SDSI,2007-04-17,2,1
GEF,2007-04-12,1,2
CAL,2007-04-03,2,3
CAL,2006-04-04,1,1.5
GROW,2007-03-30,1,2
QTUM,2007-03-29,25,1
NVRI,2007-03-27,1,2
KMX,2007-03-27,1,2
CSL,2007-03-20,1,2
RSG,2007-03-19,2,3
XNDU,2007-03-15,25,1
AACP,2007-03-13,50,1
ALB,2007-03-02,1,2
SIGI,2007-02-21,1,2
MYCM,2007-02-20,30,1
CTRI,2007-02-13,30,1
CTRI,2004-09-23,16,1
RCI,2007-01-08,1,2
CZNC,2006-12-28,1,1.01
CZNC,2005-12-27,1,1.01
CZNC,2004-12-28,100,101
CZNC,2003-04-22,2,5
SCAP,2006-12-21,20,1
AFG,2006-12-18,2,3
GBCI,2006-12-15,2,3
GBCI,2005-05-27,1,1.25
GBCI,2004-05-21,4,5
EZPW,2006-12-12,1,3
EMR,2006-12-12,1,2
NAGE,2006-12-07,1,3.1887751
EAT,2006-12-01,2,3
UBCP,2006-11-29,1,1.1
UBCP,2005-11-30,1,1.1
UBCP,2004-12-01,100,110
CRCT,2006-11-17,20,1
VICI,2006-11-16,1200,1
MEM,2006-11-16,7,1
ICOW,2006-11-09,150,1
DFAX,2006-10-23,100,1
EML,2006-10-18,2,3
VIAV,2006-10-17,8,1
UUU,2006-10-17,3,4
AUB,2006-10-16,2,3
ACH,2006-10-11,1,4
BDCI,2006-10-04,75,1
RPC,2006-09-28,5,1
GRAN,2006-09-26,4,5
CIEN,2006-09-25,7,1
PMTU,2006-09-22,5000,1
RXST,2006-09-21,1,9
YORW,2006-09-12,2,3
CD,2006-09-05,10,1
RNST,2006-08-29,2,3
RNST,2003-12-11,1,1.5
RNST,2003-12-02,2,3
AAPU,2006-08-29,1,10
PHDG,2006-08-28,13,1
EASY,2006-08-28,5,1
RVSB,2006-08-25,1,2
OXY,2006-08-16,1,2
LWAY,2006-08-16,1,2
LWAY,2004-03-09,1,2
GRMN,2006-08-16,1,2
WFC,2006-08-14,1,2
FUL,2006-08-07,1,2
INDO,2006-07-27,100,1
TNC,2006-07-26,1,2
RS,2006-07-20,1,2
MAYC,2006-07-19,1,15
XRAY,2006-07-18,1,2
TEX,2006-07-17,1,2
HAL,2006-07-17,1,2
LOGI,2006-07-14,1,2
LOGI,2005-06-30,1,2
HP,2006-07-10,1,2
INTU,2006-07-07,1,2
PUSH,2006-07-03,1,5
LOW,2006-07-03,1,2
ARTNA,2006-07-03,2,3
ARTNA,2003-07-01,2,3
ALOT,2006-07-03,4,5
TROW,2006-06-26,1,2
TKC,2006-06-26,100,102.78
EXPD,2006-06-26,1,2
EXPD,2003-11-26,1,2
DAKT,2006-06-23,1,2
IIIN,2006-06-19,1,2
AIT,2006-06-16,1,1.5
AIT,2004-12-20,2,3
JEF,2006-06-15,1,2
JEF,2005-01-03,2,3
TRN,2006-06-12,2,3
MAR,2006-06-12,1,2
M,2006-06-12,1,2
B,2006-06-12,1,2
SNBR,2006-06-09,2,3
CRI,2006-06-07,1,2
SHBI,2006-06-06,2,3
SCSC,2006-06-06,1,2
SCSC,2003-01-29,1,2
MFC,2006-06-05,1,2
PAG,2006-06-02,1,2
CBRE,2006-06-02,1,3
NUE,2006-06-01,1,2
NUE,2004-10-18,1,2
KEX,2006-06-01,1,2
CNX,2006-06-01,1,2
UMBF,2006-05-31,1,2
NICE,2006-05-31,1,2
IMO,2006-05-30,1,3
APC,2006-05-30,1,2
ITW,2006-05-26,1,2
TTI,2006-05-23,1,2
TTI,2005-08-29,1,1.5
TTI,2003-08-22,2,3
CMC,2006-05-23,1,2
CMC,2005-01-11,1,2
PGR,2006-05-19,1,4
HTLD,2006-05-16,3,4
FMFC,2006-05-16,1,2
AVNS,2006-05-15,100,1
L,2006-05-09,1,3
TS,2006-04-27,1,5
RSP,2006-04-27,1,4
ODDS,2006-04-27,1000,1
DGICB,2006-04-27,3,4
DGICA,2006-04-27,3,4
CW,2006-04-24,1,2
CW,2003-12-18,1,2
ZUMZ,2006-04-20,1,2
CB,2006-04-19,1,2
AVD,2006-04-18,3,4
AVD,2005-04-18,1,2
AVD,2004-04-19,2,3
AVD,2003-04-14,2,3
SLB,2006-04-10,1,2
RY,2006-04-07,1,2
BHE,2006-04-04,1,1.5
BHE,2003-11-14,2,3
NX,2006-04-03,1,1.5
NX,2005-01-03,100,150
NKSH,2006-04-03,1,2
FLCE,2006-04-03,10,1
BCSM,2006-04-03,1,3
GD,2006-03-27,1,2
EPOL,2006-03-27,1,17
JUST,2006-03-24,1000,1
EMKT,2006-03-24,1000,1
TV,2006-03-22,1,4
ICAP,2006-03-16,200,1
EFSI,2006-03-16,1,2
PD,2006-03-13,1,2
CNI,2006-03-01,1,2
PTC,2006-02-28,5,2
EXP,2006-02-27,1,3
CCJ,2006-02-23,1,2
CCJ,2005-01-07,1,3
ITT,2006-02-22,1,2
AVR,2006-02-21,50,1
ALOY,2006-02-01,4,1
NPCT,2006-01-31,20,1
GENM,2006-01-30,300,1
CVBF,2006-01-27,1,1.25
CVBF,2005-01-14,4,5
CVBF,2003-01-22,4,5
PZZA,2006-01-17,1,2
OVLY,2006-01-17,1,1.5
OVLY,2005-01-14,1,1.5
OVLY,2003-06-26,2,3
E,2006-01-10,1,2.5
PAR,2006-01-09,1,1.5
AAMI,2006-01-09,20,1
JJSF,2006-01-06,1,2
ORI,2006-01-03,1,1.25
ORI,2003-12-31,2,3
ESP,2006-01-03,1,2
JBLU,2005-12-27,1,1.5
JBLU,2003-11-21,2,3
GENT,2005-12-12,1000,1
EROK,2005-12-12,40,1
DFTT,2005-12-12,20,1
RRC,2005-12-05,1,1.5
BASG,2005-11-30,6.433138,1
AVS,2005-11-23,40,1
SPHD,2005-11-21,300,1
BRN,2005-11-15,1,3
BRN,2005-01-31,1,2
SMG,2005-11-10,1,2
PRCS,2005-11-02,5,1
ETS,2005-10-28,8,1
CHH,2005-10-24,1,2
RLGT,2005-10-21,1,3.5
ASTN,2005-10-18,1,10
CHRW,2005-10-17,1,2
BOOM,2005-10-13,1,2
ITRN,2005-09-30,1,3
URBN,2005-09-26,1,2
URBN,2003-09-22,1,2
TRIN,2005-09-26,10,1
ESE,2005-09-26,1,2
PLBC,2005-09-19,1,1.5
FDG,2005-09-13,1,3
PCLO,2005-09-09,200,1
LCII,2005-09-08,1,2
TT,2005-09-02,1,2
PHM,2005-09-02,1,2
PHM,2004-01-05,1,2
IR,2005-09-02,1,2
ROP,2005-08-29,1,2
OSK,2005-08-29,1,2
OSK,2003-08-14,1,2
PPL,2005-08-25,1,2
CWCO,2005-08-25,1,2
VSNT,2005-08-23,10,1
HRB,2005-08-23,1,2
BEAT,2005-08-18,10,1
NXUS,2005-08-10,100,1
BBY,2005-08-04,1,1.5
SUN,2005-08-02,1,2
PAII,2005-07-25,10,1
ENVA,2005-07-22,45,1
FOTO,2005-07-19,5,1
KRMA,2005-07-18,10,1
HCC,2005-07-18,1,1.5
ATLO,2005-07-18,1,3
CAT,2005-07-14,1,2
ATCX,2005-07-13,10,1
TOL,2005-07-11,1,2
ISSC,2005-07-08,1,1.5
BWTG,2005-07-06,13,10
CCBG,2005-07-05,1,1.25
CCBG,2003-12-04,1,1.25
CCBG,2003-06-16,4,9
SOGP,2005-06-30,10,1
CWII,2005-06-28,10,1
CATO,2005-06-28,1,1.5
OCTU,2005-06-21,1,2
DGX,2005-06-21,1,2
FLNA,2005-06-20,1,10
IOR,2005-06-15,1,3
RTX,2005-06-13,1,2
IWM,2005-06-09,1,2
FULT,2005-06-09,4,5
HARD,2005-06-08,7,1
CVS,2005-06-07,1,2
MUR,2005-06-06,1,2
COP,2005-06-02,1,2
ELV,2005-06-01,1,2
UNH,2005-05-31,1,2
UNH,2003-06-19,1,2
JBHT,2005-05-24,1,2
JBHT,2003-09-02,1,2
ADBE,2005-05-24,1,2
MGM,2005-05-19,1,2
MCO,2005-05-19,1,2
SPGI,2005-05-18,1,2
CBAN,2005-05-17,1,1.25
CBAN,2003-09-16,4,5
STZ,2005-05-16,1,2
MYCO,2005-05-16,10,1
BAK,2005-05-16,1,2
FCSH,2005-05-12,20,1
CHE,2005-05-12,1,2
OVBC,2005-05-11,4,5
ADCT,2005-05-10,7,1
UVSP,2005-05-02,2,3
UVSP,2003-12-04,1,1.25
FXNC,2005-05-02,1,2
FXNC,2003-06-02,1,3
KBH,2005-04-29,1,2
ACII,2005-04-27,2,1
LNG,2005-04-25,1,2
SPLS,2005-04-18,2,3
CRMT,2005-04-15,2,3
TTWO,2005-04-12,2,3
MSMR,2005-04-07,8,1
TPR,2005-04-05,1,2
TPR,2003-10-02,1,2
CMTL,2005-04-05,2,3
CMTL,2003-07-15,2,3
WEYS,2005-04-04,1,2
WEYS,2003-10-02,2,3
MOG.A,2005-04-04,2,3
MOG.A,2004-02-18,2,3
FWRD,2005-04-04,2,3
SM,2005-04-01,1,2
MCRI,2005-03-31,1,2
LHX,2005-03-31,1,2
DSWL,2005-03-30,2,3
MGRC,2005-03-28,1,2
BFAM,2005-03-21,1,2
PLTI,2005-03-18,1,5
DHI,2005-03-17,3,4
DHI,2004-01-13,2,3
RIV,2005-03-14,1,3
PENN,2005-03-08,1,2
EOG,2005-03-02,1,2
SFTY,2005-02-28,45,1
ITWO,2005-02-17,25,1
TLTD,2005-02-11,5,6
DOCU,2005-02-07,15,1
NEXR,2005-02-03,1000,1
GLBE,2005-02-02,100,1
INGR,2005-01-26,1,2
VYX,2005-01-24,1,2
BGRN,2005-01-12,10,1
LSTR,2005-01-10,1,2
LSTR,2003-11-14,1,2
O,2005-01-03,1,2
BRC,2005-01-03,1,2
WILC,2004-12-23,1,2
CVSA,2004-12-17,1,3
ARES,2004-12-17,40,1
SRG,2004-12-15,10,1
CIGI,2004-12-13,1,2
POWR,2004-12-02,7,1
GEN,2004-12-01,1,2
GEN,2003-11-20,1,2
JRVR,2004-11-22,1000,1
SSD,2004-11-19,1,2
AVIG,2004-11-17,1,5
FBNC,2004-11-16,2,3
DVN,2004-11-16,1,2
SCHC,2004-11-02,1,36.364
FDNI,2004-10-08,49.3827,1
VERI,2004-09-30,100,1
CATY,2004-09-29,1,2
ETHO,2004-09-15,1,6
POOL,2004-09-13,2,3
POOL,2003-09-15,2,3
CVX,2004-09-13,1,2
PRIM,2004-09-08,100,1
BAC,2004-08-30,1,2
ZBRA,2004-08-26,2,3
ZBRA,2003-08-22,2,3
USBC,2004-08-02,1,2
OSBC,2004-07-29,1,2
NUSA,2004-07-28,1,6
LQID,2004-07-27,250,1
MGPI,2004-07-16,1,2
ABAT,2004-07-13,10,1
ARKK,2004-07-12,1,3
PTEN,2004-07-01,1,2
BVC,2004-07-01,10,1
CARL,2004-06-29,200,1
MOV,2004-06-28,1,2
NOC,2004-06-22,1,2
EWBC,2004-06-22,1,2
PG,2004-06-21,1,2
TOWN,2004-06-18,2,3
HSY,2004-06-16,1,2
VRA,2004-06-15,10,1
BR,2004-06-02,1,2
ESCA,2004-05-26,1,2
CCNE,2004-05-24,1,2.5
TK,2004-05-18,1,2
SYK,2004-05-17,1,2
WULF,2004-05-14,2,3
PNFP,2004-05-11,1,2
COLB,2004-05-10,100,105
LGN,2004-04-30,3,1
INOV,2004-04-23,500,1
UNFI,2004-04-20,1,2
GSEP,2004-04-15,4,1
AMG,2004-03-30,2,3
FICO,2004-03-11,2,3
BBUS,2004-03-03,1,15
TIGO,2004-02-23,1,4
ORRF,2004-02-11,1,2
TILL,2004-01-30,100,1
THO,2004-01-27,1,2
MRX,2004-01-26,1,2
BF.B,2004-01-21,1,2
APA,2004-01-15,1,2
MLSS,2004-01-14,3,1
USCB,2003-12-22,5,1
WSBK,2003-12-18,1,2
PEBO,2003-12-11,1,1.15
OXM,2003-12-02,1,2
MTRX,2003-11-24,1,2
BNDC,2003-11-21,1,2
GDEC,2003-11-20,200,1
EA,2003-11-18,1,2
MSEX,2003-11-17,3,4
LYTS,2003-11-17,4,5
AD,2003-11-10,2,3
RAC,2003-11-06,100000,1
NEHI,2003-11-06,10,1
ERTH,2003-10-31,12,1
GBR,2003-10-29,1,2
THFF,2003-10-16,1,2
XTRE,2003-10-06,100,1
WERN,2003-10-01,4,5
SNPS,2003-09-24,1,2
EVG,2003-09-16,1,2
EXUS,2003-09-12,7,1
IBGB,2003-09-08,4,1
WEN,2003-09-05,1,2
SPHY,2003-09-03,2500,1
UPBD,2003-09-02,2,5
PRDO,2003-08-25,1,2
MDPL,2003-08-25,10,1
EGAN,2003-08-20,10,1
HYPR,2003-08-13,10,1
UNB,2003-08-11,2,3
SYNX,2003-07-28,1,2
FUSB,2003-07-23,1,2
FAB,2003-07-18,1,2
MAX,2003-06-18,2,1
IBOC,2003-06-17,4,9
ECL,2003-06-09,1,3
FCN,2003-06-05,2,5
INDI,2003-06-03,4,1
CNOB,2003-06-03,1,3
PDEC,2003-05-27,1,6
FNF,2003-05-27,4,9
PFIS,2003-05-16,2,5
BULL,2003-05-16,10,1
GLNK,2003-04-16,40,1
CLIX,2003-04-15,500,1
IGAC,2003-04-09,5,1
AAPG,2003-04-07,1,3
TPIF,2003-04-01,10,1
NBRG,2003-04-01,100,1
INTG,2003-04-01,2,5
CNH,2003-04-01,5,1
SMOM,2003-03-31,50,1
FCRS,2003-03-25,10,1
NHTC,2003-03-19,100,1
DRGN,2003-03-19,1,7
FFLC,2003-03-17,2,5
SECU,2003-03-14,25,1
CAQ,2003-03-11,7,1
CAAS,2003-03-05,1,4.5
LPTH,2003-03-04,8,1
TEXN,2003-02-26,100,1
MSFT,2003-02-18,1,2
KGC,2003-02-03,3,1
OFG,2003-01-16,4,5
BCBP,2003-01-13,10,11
TEVA,2002-12-06,1,2
SLVR,2002-10-07,5000,1
SFD,2001-09-17,1,2
AMD,2000-08-21,1,2
AMD,1983-08-22,1,2
AMD,1982-10-27,2,3
AMD,1980-10-23,1,2
AMD,1979-10-24,2,3
AMD,1978-10-25,2,3
INTC,2000-07-31,1,2
INTC,1999-04-12,1,2
INTC,1997-07-14,1,2
INTC,1995-06-19,1,2
INTC,1993-06-07,1,2
INTC,1987-10-29,2,3
INTC,1983-07-01,1,2
INTC,1980-10-09,1,2
MU,2000-05-02,1,2
MU,1995-05-23,1,2
MU,1994-04-19,2,5
JBL,2000-03-31,1,2
JBL,1999-02-18,1,2
JBL,1997-07-23,1,2
TER,1999-09-01,1,2
TER,1995-08-30,1,2
TER,1983-08-01,1,2
TER,1982-10-25,1,2
IT,1996-04-01,1,2
IT,1995-06-29,1,2
IT,1994-08-29,1,2
